"District","District Code","Grade","Count","%"
"Southington School District","=""1310011""",06,13,2.4
"Southington School District","=""1310011""",07,39,7.5
"Southington School District","=""1310011""",04,"*","*"
"Southington School District","=""1310011""",08,49,9.2
"Southington School District","=""1310011""",09,45,8.5
"Southington School District","=""1310011""",10,32,6.7
"Southington School District","=""1310011""",11,36,7.3
"Southington School District","=""1310011""",12,35,6.4
"Sprague School District","=""1330011""","K","N/A","N/A"
"Sprague School District","=""1330011""",01,"*","*"
"Sprague School District","=""1330011""",02,"*","*"
"Sprague School District","=""1330011""",03,"N/A","N/A"
"Sprague School District","=""1330011""",05,"*","*"
"Sprague School District","=""1330011""",06,"N/A","N/A"
"Sprague School District","=""1330011""",07,10,30.3
"Sprague School District","=""1330011""",04,"N/A","N/A"
"Sprague School District","=""1330011""",08,"*","*"
"Sprague School District","=""1330011""",10,"N/A","*"
"Sprague School District","=""1330011""",11,"N/A","*"
"Stafford School District","=""1340011""","K","N/A","N/A"
"Stafford School District","=""1340011""",01,"*","*"
"Stafford School District","=""1340011""",02,"N/A","N/A"
"Stafford School District","=""1340011""",03,"*","*"
"Stafford School District","=""1340011""",05,"*","*"
"Stafford School District","=""1340011""",06,16,10.6
"Stafford School District","=""1340011""",07,11,7.6
"Stafford School District","=""1340011""",04,"*","*"
"Stafford School District","=""1340011""",08,14,12.0
"Stafford School District","=""1340011""",09,52,32.7
"Stafford School District","=""1340011""",10,29,22.1
"Stafford School District","=""1340011""",11,37,27.4
"Stafford School District","=""1340011""",12,29,23.0
"Stamford Academy District","=""2820013""",09,7,35.0
"Stamford Academy District","=""2820013""",10,"*","*"
"Stamford Academy District","=""2820013""",11,"*","*"
"Stamford Academy District","=""2820013""",12,6,17.6
"Stamford School District","=""1350011""","K","*","*"
"Stamford School District","=""1350011""",01,6,0.5
"Stamford School District","=""1350011""",02,"*","*"
"Stamford School District","=""1350011""",03,"*","*"
"Stamford School District","=""1350011""",05,9,0.8
"Stamford School District","=""1350011""",06,32,3.0
"Stamford School District","=""1350011""",07,41,3.8
"Stamford School District","=""1350011""",04,7,0.6
"Stamford School District","=""1350011""",08,44,4.2
"Stamford School District","=""1350011""",09,156,11.4
"Stamford School District","=""1350011""",10,126,10.3
"Stamford School District","=""1350011""",11,119,10.5
"Stamford School District","=""1350011""",12,79,7.0
"Stamford School District","=""1350011""","Not Available","*","*"
"Sterling School District","=""1360011""","K","N/A","N/A"
"Sterling School District","=""1360011""",01,"*","*"
"Sterling School District","=""1360011""",02,"*","*"
"Sterling School District","=""1360011""",03,"*","*"
"Sterling School District","=""1360011""",05,6,12.8
"Sterling School District","=""1360011""",06,8,15.1
"Sterling School District","=""1360011""",07,"*","*"
"Sterling School District","=""1360011""",04,"*","*"
"Sterling School District","=""1360011""",08,"*","*"
"Sterling School District","=""1360011""",09,"N/A","*"
"Sterling School District","=""1360011""",10,"N/A","*"
"Stonington School District","=""1370011""","K","N/A","N/A"
"Stonington School District","=""1370011""",01,"*","*"
"Stonington School District","=""1370011""",02,"*","*"
"Stonington School District","=""1370011""",03,"*","*"
"Stonington School District","=""1370011""",05,"*","*"
"Stonington School District","=""1370011""",06,17,9.0
"Stonington School District","=""1370011""",07,10,4.7
"Stonington School District","=""1370011""",04,"*","*"
"Stonington School District","=""1370011""",08,16,7.7
"Stonington School District","=""1370011""",09,17,9.1
"Stonington School District","=""1370011""",10,18,9.0
"Stonington School District","=""1370011""",11,27,14.8
"Stonington School District","=""1370011""",12,36,17.1
"Stratford School District","=""1380011""","K",7,1.4
"Stratford School District","=""1380011""",01,13,2.4
"Stratford School District","=""1380011""",02,11,2.0
"Stratford School District","=""1380011""",03,10,1.9
"Stratford School District","=""1380011""",05,19,3.6
"Stratford School District","=""1380011""",06,44,8.0
"Stratford School District","=""1380011""",07,87,14.5
"Stratford School District","=""1380011""",04,15,2.9
"Stratford School District","=""1380011""",08,81,14.2
"Stratford School District","=""1380011""",09,105,15.7
"Stratford School District","=""1380011""",10,88,16.1
"Stratford School District","=""1380011""",11,84,14.9
"Stratford School District","=""1380011""",12,65,11.8
"Suffield School District","=""1390011""","K","N/A","N/A"
"Suffield School District","=""1390011""",01,"N/A","N/A"
"Suffield School District","=""1390011""",02,"N/A","N/A"
"Suffield School District","=""1390011""",03,"*","*"
"Suffield School District","=""1390011""",05,"N/A","N/A"
"Suffield School District","=""1390011""",06,"*","*"
"Suffield School District","=""1390011""",07,8,3.9
"Suffield School District","=""1390011""",04,"N/A","N/A"
"Suffield School District","=""1390011""",08,18,8.6
"Suffield School District","=""1390011""",09,34,15.0
"Suffield School District","=""1390011""",10,27,12.6
"Suffield School District","=""1390011""",11,28,13.5
"Suffield School District","=""1390011""",12,25,11.6
"The Bridge Academy District","=""2690013""",07,21,43.8
"The Bridge Academy District","=""2690013""",08,22,44.9
"The Bridge Academy District","=""2690013""",09,8,14.8
"The Bridge Academy District","=""2690013""",10,"*","*"
"The Bridge Academy District","=""2690013""",11,"*","*"
"The Bridge Academy District","=""2690013""",12,6,20.7
"The Gilbert School District","=""9020022""",09,"*","*"
"The Gilbert School District","=""9020022""",10,14,15.9
"The Gilbert School District","=""9020022""",11,19,20.4
"The Gilbert School District","=""9020022""",12,"*","*"
"Thomaston School District","=""1400011""","K","N/A","N/A"
"Thomaston School District","=""1400011""",01,"N/A","N/A"
"Thomaston School District","=""1400011""",02,"N/A","N/A"
"Thomaston School District","=""1400011""",03,"N/A","N/A"
"Thomaston School District","=""1400011""",05,"*","*"
"Thomaston School District","=""1400011""",06,"*","*"
"Thomaston School District","=""1400011""",07,8,8.8
"Thomaston School District","=""1400011""",04,"N/A","N/A"
"Thomaston School District","=""1400011""",08,14,14.9
"Thomaston School District","=""1400011""",09,11,13.6
"Thomaston School District","=""1400011""",10,12,14.6
"Thomaston School District","=""1400011""",11,17,19.5
"Thomaston School District","=""1400011""",12,23,22.5
"Thompson School District","=""1410011""","K","*","*"
"Thompson School District","=""1410011""",01,"*","*"
"Thompson School District","=""1410011""",02,"*","*"
"Thompson School District","=""1410011""",03,"*","*"
"Thompson School District","=""1410011""",05,"*","*"
"Thompson School District","=""1410011""",06,11,9.6
"Thompson School District","=""1410011""",07,10,10.2
"Thompson School District","=""1410011""",04,"*","*"
"Thompson School District","=""1410011""",08,15,12.4
"Thompson School District","=""1410011""",09,8,8.9
"Thompson School District","=""1410011""",10,"*","*"
"Thompson School District","=""1410011""",11,8,8.1
"Thompson School District","=""1410011""",12,10,11.5
"Tolland School District","=""1420011""","K","N/A","N/A"
"Tolland School District","=""1420011""",01,"N/A","N/A"
"Tolland School District","=""1420011""",02,"N/A","N/A"
"Tolland School District","=""1420011""",03,"*","*"
"Tolland School District","=""1420011""",05,"*","*"
"Tolland School District","=""1420011""",06,9,3.6
"Tolland School District","=""1420011""",07,14,5.5
"Tolland School District","=""1420011""",04,"*","*"
"Tolland School District","=""1420011""",08,12,4.9
"Tolland School District","=""1420011""",09,34,14.0
"Tolland School District","=""1420011""",10,20,8.1
"Tolland School District","=""1420011""",11,23,10.1
"Tolland School District","=""1420011""",12,23,9.7
"Torrington School District","=""1430011""","K","N/A","N/A"
"Torrington School District","=""1430011""",01,"*","*"
"Torrington School District","=""1430011""",02,7,2.0
"Torrington School District","=""1430011""",03,"*","*"
"Torrington School District","=""1430011""",05,20,5.2
"Torrington School District","=""1430011""",06,38,10.5
"Torrington School District","=""1430011""",07,66,16.7
"Torrington School District","=""1430011""",04,17,4.6
"Torrington School District","=""1430011""",08,75,19.1
"Torrington School District","=""1430011""",09,79,24.5
"Torrington School District","=""1430011""",10,59,20.2
"Torrington School District","=""1430011""",11,47,18.3
"Torrington School District","=""1430011""",12,34,12.9
"Trailblazers Academy District","=""2780013""",06,"N/A","N/A"
"Trailblazers Academy District","=""2780013""",07,"*","*"
"Trailblazers Academy District","=""2780013""",08,"*","*"
"Trumbull School District","=""1440011""","K","N/A","N/A"
"Trumbull School District","=""1440011""",01,"*","*"
"Trumbull School District","=""1440011""",02,"*","*"
"Trumbull School District","=""1440011""",03,"*","*"
"Trumbull School District","=""1440011""",05,"*","*"
"Trumbull School District","=""1440011""",06,"*","*"
"Trumbull School District","=""1440011""",07,20,3.7
"Trumbull School District","=""1440011""",04,"*","*"
"Trumbull School District","=""1440011""",08,15,2.7
"Trumbull School District","=""1440011""",09,18,3.2
"Trumbull School District","=""1440011""",10,22,4.0
"Trumbull School District","=""1440011""",11,22,4.1
"Trumbull School District","=""1440011""",12,15,2.9
"Unified School District #1","=""3360015""",08,"N/A","N/A"
"Unified School District #1","=""3360015""",09,"N/A","N/A"
"Unified School District #1","=""3360015""",10,"N/A","N/A"
"Unified School District #1","=""3360015""",11,"N/A","N/A"
"Unified School District #1","=""3360015""",12,"N/A","N/A"
"Unified School District #2","=""3470015""",02,"N/A","*"
"Unified School District #2","=""3470015""",03,"N/A","*"
"Unified School District #2","=""3470015""",05,"N/A","*"
"Unified School District #2","=""3470015""",06,"*","*"
"Unified School District #2","=""3470015""",07,"*","*"
"Unified School District #2","=""3470015""",04,"*","*"
"Unified School District #2","=""3470015""",08,7,23.3
"Unified School District #2","=""3470015""",09,29,38.7
"Unified School District #2","=""3470015""",10,19,22.6
"Unified School District #2","=""3470015""",11,10,22.7
"Unified School District #2","=""3470015""",12,"*","*"
"Union School District","=""1450011""","K","N/A","*"
"Union School District","=""1450011""",01,"N/A","*"
"Union School District","=""1450011""",02,"N/A","*"
"Union School District","=""1450011""",03,"N/A","*"
"Union School District","=""1450011""",05,"N/A","*"
"Union School District","=""1450011""",06,"N/A","*"
"Union School District","=""1450011""",07,"*","*"
"Union School District","=""1450011""",04,"N/A","*"
"Union School District","=""1450011""",08,"N/A","*"
"Vernon School District","=""1460011""","K","N/A","N/A"
"Vernon School District","=""1460011""",01,"*","*"
"Vernon School District","=""1460011""",02,"*","*"
"Vernon School District","=""1460011""",03,8,3.1
"Vernon School District","=""1460011""",05,"*","*"
"Vernon School District","=""1460011""",06,19,7.2
"Vernon School District","=""1460011""",07,33,14.0
"Vernon School District","=""1460011""",04,11,4.1
"Vernon School District","=""1460011""",08,56,20.1
"Vernon School District","=""1460011""",09,70,21.7
"Vernon School District","=""1460011""",10,48,19.8
"Vernon School District","=""1460011""",11,42,16.5
"Vernon School District","=""1460011""",12,34,12.3
"Voluntown School District","=""1470011""","K","N/A","N/A"
"Voluntown School District","=""1470011""",01,"N/A","N/A"
"Voluntown School District","=""1470011""",02,"N/A","N/A"
"Voluntown School District","=""1470011""",03,"N/A","N/A"
"Voluntown School District","=""1470011""",05,"*","*"
"Voluntown School District","=""1470011""",06,"N/A","N/A"
"Voluntown School District","=""1470011""",07,"*","*"
"Voluntown School District","=""1470011""",04,"N/A","N/A"
"Voluntown School District","=""1470011""",08,"*","*"
"Voluntown School District","=""1470011""",09,"N/A","*"
"Voluntown School District","=""1470011""",12,"N/A","*"
"Wallingford School District","=""1480011""","K","N/A","N/A"
"Wallingford School District","=""1480011""",01,"*","*"
"Wallingford School District","=""1480011""",02,6,1.3
"Wallingford School District","=""1480011""",03,6,1.2
"Wallingford School District","=""1480011""",05,"*","*"
"Wallingford School District","=""1480011""",06,24,5.0
"Wallingford School District","=""1480011""",07,40,7.3
"Wallingford School District","=""1480011""",04,10,2.1
"Wallingford School District","=""1480011""",08,44,8.4
"Wallingford School District","=""1480011""",09,57,11.3
"Wallingford School District","=""1480011""",10,81,14.6
"Wallingford School District","=""1480011""",11,82,15.2
"Wallingford School District","=""1480011""",12,101,18.7
"Wallingford School District","=""1480011""","Not Available","*","*"
"Waterbury School District","=""1510011""","K",54,3.4
"Waterbury School District","=""1510011""",01,54,3.6
"Waterbury School District","=""1510011""",02,81,5.6
"Waterbury School District","=""1510011""",03,109,7.9
"Waterbury School District","=""1510011""",05,161,11.8
"Waterbury School District","=""1510011""",06,396,28.0
"Waterbury School District","=""1510011""",07,448,33.8
"Waterbury School District","=""1510011""",04,132,9.7
"Waterbury School District","=""1510011""",08,526,36.6
"Waterbury School District","=""1510011""",09,613,46.0
"Waterbury School District","=""1510011""",10,603,48.1
"Waterbury School District","=""1510011""",11,469,43.0
"Waterbury School District","=""1510011""",12,398,36.4
"Waterford School District","=""1520011""","K","*","*"
"Waterford School District","=""1520011""",01,"N/A","N/A"
"Waterford School District","=""1520011""",02,"N/A","N/A"
"Waterford School District","=""1520011""",03,"*","*"
"Waterford School District","=""1520011""",05,"*","*"
"Waterford School District","=""1520011""",06,16,6.6
"Waterford School District","=""1520011""",07,20,9.1
"Waterford School District","=""1520011""",04,"*","*"
"Waterford School District","=""1520011""",08,41,17.3
"Waterford School District","=""1520011""",09,24,11.4
"Waterford School District","=""1520011""",10,29,11.6
"Waterford School District","=""1520011""",11,42,17.1
"Waterford School District","=""1520011""",12,40,14.8
"Watertown School District","=""1530011""","K","N/A","N/A"
"Watertown School District","=""1530011""",01,"*","*"
"Watertown School District","=""1530011""",02,"N/A","N/A"
"Watertown School District","=""1530011""",03,"*","*"
"Watertown School District","=""1530011""",05,11,4.2
"Watertown School District","=""1530011""",06,18,7.1
"Watertown School District","=""1530011""",07,30,12.0
"Watertown School District","=""1530011""",04,10,4.1
"Watertown School District","=""1530011""",08,37,14.3
"Watertown School District","=""1530011""",09,45,18.4
"Watertown School District","=""1530011""",10,51,17.9
"Watertown School District","=""1530011""",11,42,18.5
"Watertown School District","=""1530011""",12,32,13.4
"West Hartford School District","=""1550011""","K","*","*"
"West Hartford School District","=""1550011""",01,"*","*"
"West Hartford School District","=""1550011""",02,6,0.8
"West Hartford School District","=""1550011""",03,"*","*"
"West Hartford School District","=""1550011""",05,10,1.3
"West Hartford School District","=""1550011""",06,24,3.3
"West Hartford School District","=""1550011""",07,64,8.1
"West Hartford School District","=""1550011""",04,10,1.2
"West Hartford School District","=""1550011""",08,67,9.4
"West Hartford School District","=""1550011""",09,58,7.7
"West Hartford School District","=""1550011""",10,75,9.1
"West Hartford School District","=""1550011""",11,75,10.1
"West Hartford School District","=""1550011""",12,98,12.0
"West Haven School District","=""1560011""","K","*","*"
"West Haven School District","=""1560011""",01,6,1.1
"West Haven School District","=""1560011""",02,10,2.1
"West Haven School District","=""1560011""",03,6,1.2
"West Haven School District","=""1560011""",05,40,7.8
"West Haven School District","=""1560011""",06,28,6.1
"West Haven School District","=""1560011""",07,110,21.1
"West Haven School District","=""1560011""",04,8,1.6
"West Haven School District","=""1560011""",08,103,21.1
"West Haven School District","=""1560011""",09,165,33.1
"West Haven School District","=""1560011""",10,100,26.0
"West Haven School District","=""1560011""",11,83,26.1
"West Haven School District","=""1560011""",12,55,15.4
"West Haven School District","=""1560011""","Not Available","*","*"
"Westbrook School District","=""1540011""","K","N/A","N/A"
"Westbrook School District","=""1540011""",01,"N/A","N/A"
"Westbrook School District","=""1540011""",02,"N/A","N/A"
"Westbrook School District","=""1540011""",03,"N/A","N/A"
"Westbrook School District","=""1540011""",05,7,7.7
"Westbrook School District","=""1540011""",06,"*","*"
"Westbrook School District","=""1540011""",07,14,20.9
"Westbrook School District","=""1540011""",04,"N/A","N/A"
"Westbrook School District","=""1540011""",08,"*","*"
"Westbrook School District","=""1540011""",09,7,9.3
"Westbrook School District","=""1540011""",10,13,16.7
"Westbrook School District","=""1540011""",11,13,16.7
"Westbrook School District","=""1540011""",12,9,12.2
"Weston School District","=""1570011""","K","N/A","N/A"
"Weston School District","=""1570011""",01,"N/A","N/A"
"Weston School District","=""1570011""",02,"N/A","N/A"
"Weston School District","=""1570011""",03,"N/A","N/A"
"Weston School District","=""1570011""",05,"N/A","N/A"
"Weston School District","=""1570011""",06,"*","*"
"Weston School District","=""1570011""",07,"*","*"
"Weston School District","=""1570011""",04,"N/A","N/A"
"Weston School District","=""1570011""",08,6,3.3
"Weston School District","=""1570011""",09,"*","*"
"Weston School District","=""1570011""",10,"*","*"
"Weston School District","=""1570011""",11,"*","*"
"Weston School District","=""1570011""",12,"*","*"
"Westport School District","=""1580011""","K","*","*"
"Westport School District","=""1580011""",01,"*","*"
"Westport School District","=""1580011""",02,"*","*"
"Westport School District","=""1580011""",03,"*","*"
"Westport School District","=""1580011""",05,"*","*"
"Westport School District","=""1580011""",06,13,3.0
"Westport School District","=""1580011""",07,11,2.4
"Westport School District","=""1580011""",04,"*","*"
"Westport School District","=""1580011""",08,13,2.9
"Westport School District","=""1580011""",09,10,2.2
"Westport School District","=""1580011""",10,11,2.3
"Westport School District","=""1580011""",11,17,4.0
"Westport School District","=""1580011""",12,17,3.6
"Wethersfield School District","=""1590011""","K","N/A","N/A"
"Wethersfield School District","=""1590011""",01,"*","*"
"Wethersfield School District","=""1590011""",02,"N/A","N/A"
"Wethersfield School District","=""1590011""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""",05,"*","*"
"Wethersfield School District","=""1590011""",06,"*","*"
"Wethersfield School District","=""1590011""",07,26,7.8
"Wethersfield School District","=""1590011""",04,"N/A","N/A"
"Wethersfield School District","=""1590011""",08,30,10.1
"Wethersfield School District","=""1590011""",09,16,5.2
"Wethersfield School District","=""1590011""",10,20,7.5
"Wethersfield School District","=""1590011""",11,19,6.6
"Wethersfield School District","=""1590011""",12,19,6.3
"Willington School District","=""1600011""","K","N/A","N/A"
"Willington School District","=""1600011""",01,"N/A","N/A"
"Willington School District","=""1600011""",02,"N/A","N/A"
"Willington School District","=""1600011""",03,"*","*"
"Willington School District","=""1600011""",05,"*","*"
"Willington School District","=""1600011""",06,"*","*"
"Willington School District","=""1600011""",07,"*","*"
"Willington School District","=""1600011""",04,"*","*"
"Willington School District","=""1600011""",08,"*","*"
"Wilton School District","=""1610011""","K","N/A","N/A"
"Wilton School District","=""1610011""",01,"*","*"
"Wilton School District","=""1610011""",02,"N/A","N/A"
"Wilton School District","=""1610011""",03,"N/A","N/A"
"Wilton School District","=""1610011""",05,"*","*"
"Wilton School District","=""1610011""",06,7,2.1
"Wilton School District","=""1610011""",07,22,6.2
"Wilton School District","=""1610011""",04,"*","*"
"Wilton School District","=""1610011""",08,15,4.3
"Wilton School District","=""1610011""",09,10,3.2
"Wilton School District","=""1610011""",10,11,3.3
"Wilton School District","=""1610011""",11,7,2.2
"Wilton School District","=""1610011""",12,"*","*"
"Winchester School District","=""1620011""","K","N/A","N/A"
"Winchester School District","=""1620011""",01,"*","*"
"Winchester School District","=""1620011""",02,"*","*"
"Winchester School District","=""1620011""",03,"*","*"
"Winchester School District","=""1620011""",05,"*","*"
"Winchester School District","=""1620011""",06,7,5.9
"Winchester School District","=""1620011""",07,9,8.4
"Winchester School District","=""1620011""",04,"*","*"
"Winchester School District","=""1620011""",08,11,9.9
"Winchester School District","=""1620011""",09,"N/A","*"
"Winchester School District","=""1620011""",10,"N/A","*"
"Winchester School District","=""1620011""",11,"N/A","*"
"Winchester School District","=""1620011""",12,"N/A","*"
"Windham School District","=""1630011""","K","*","*"
"Windham School District","=""1630011""",01,"*","*"
"Windham School District","=""1630011""",02,8,3.0
"Windham School District","=""1630011""",03,9,3.4
"Windham School District","=""1630011""",05,32,12.5
"Windham School District","=""1630011""",06,57,23.9
"Windham School District","=""1630011""",07,91,35.4
"Windham School District","=""1630011""",04,18,6.7
"Windham School District","=""1630011""",08,78,33.6
"Windham School District","=""1630011""",09,118,49.8
"Windham School District","=""1630011""",10,73,34.9
"Windham School District","=""1630011""",11,60,32.1
"Windham School District","=""1630011""",12,28,14.7
"Windsor Locks School District","=""1650011""","K","*","*"
"Windsor Locks School District","=""1650011""",01,"*","*"
"Windsor Locks School District","=""1650011""",02,"N/A","N/A"
"Windsor Locks School District","=""1650011""",03,"*","*"
"Windsor Locks School District","=""1650011""",05,7,5.3
"Windsor Locks School District","=""1650011""",06,10,7.7
"Windsor Locks School District","=""1650011""",07,12,8.3
"Windsor Locks School District","=""1650011""",04,"N/A","N/A"
"Windsor Locks School District","=""1650011""",08,24,16.1
"Windsor Locks School District","=""1650011""",09,16,11.4
"Windsor Locks School District","=""1650011""",10,18,12.5
"Windsor Locks School District","=""1650011""",11,23,16.0
"Windsor Locks School District","=""1650011""",12,16,12.3
"Windsor School District","=""1640011""","K","*","*"
"Windsor School District","=""1640011""",01,"*","*"
"Windsor School District","=""1640011""",02,11,4.7
"Windsor School District","=""1640011""",03,16,5.9
"Windsor School District","=""1640011""",05,18,6.2
"Windsor School District","=""1640011""",06,44,16.3
"Windsor School District","=""1640011""",07,68,24.8
"Windsor School District","=""1640011""",04,11,4.0
"Windsor School District","=""1640011""",08,65,22.6
"Windsor School District","=""1640011""",09,103,29.3
"Windsor School District","=""1640011""",10,63,18.9
"Windsor School District","=""1640011""",11,52,17.4
"Windsor School District","=""1640011""",12,80,24.0
"Wolcott School District","=""1660011""","K","*","*"
"Wolcott School District","=""1660011""",01,"*","*"
"Wolcott School District","=""1660011""",02,"*","*"
"Wolcott School District","=""1660011""",03,7,3.3
"Wolcott School District","=""1660011""",05,"*","*"
"Wolcott School District","=""1660011""",06,13,5.9
"Wolcott School District","=""1660011""",07,16,6.3
"Wolcott School District","=""1660011""",04,"*","*"
"Wolcott School District","=""1660011""",08,14,6.7
"Wolcott School District","=""1660011""",09,18,7.4
"Wolcott School District","=""1660011""",10,19,8.9
"Wolcott School District","=""1660011""",11,20,9.1
"Wolcott School District","=""1660011""",12,23,9.9
"Woodbridge School District","=""1670011""","K","N/A","N/A"
"Woodbridge School District","=""1670011""",01,"N/A","N/A"
"Woodbridge School District","=""1670011""",02,"N/A","N/A"
"Woodbridge School District","=""1670011""",03,"N/A","N/A"
"Woodbridge School District","=""1670011""",05,"*","*"
"Woodbridge School District","=""1670011""",06,"N/A","N/A"
"Woodbridge School District","=""1670011""",04,"N/A","N/A"
"Woodstock Academy District","=""9030022""",09,6,2.4
"Woodstock Academy District","=""9030022""",10,10,3.5
"Woodstock Academy District","=""9030022""",11,22,7.7
"Woodstock Academy District","=""9030022""",12,31,10.7
"Woodstock School District","=""1690011""","K","N/A","N/A"
"Woodstock School District","=""1690011""",01,"N/A","N/A"
"Woodstock School District","=""1690011""",02,"N/A","N/A"
"Woodstock School District","=""1690011""",03,"N/A","N/A"
"Woodstock School District","=""1690011""",05,"N/A","N/A"
"Woodstock School District","=""1690011""",06,"*","*"
"Woodstock School District","=""1690011""",07,"*","*"
"Woodstock School District","=""1690011""",04,"N/A","N/A"
"Woodstock School District","=""1690011""",08,9,7.0
"Woodstock School District","=""1690011""",09,"N/A","*"
"Woodstock School District","=""1690011""",10,"N/A","*"
"Woodstock School District","=""1690011""",12,"N/A","*"

