"District","District Code","Grade","Count","%"
"South Windsor School District","=""1320011""",10,21,6.1
"South Windsor School District","=""1320011""",11,28,7.3
"South Windsor School District","=""1320011""",12,22,5.7
"Southington School District","=""1310011""","K","N/A","N/A"
"Southington School District","=""1310011""",01,"*","*"
"Southington School District","=""1310011""",02,"*","*"
"Southington School District","=""1310011""",03,7,1.3
"Southington School District","=""1310011""",04,"*","*"
"Southington School District","=""1310011""",05,9,1.8
"Southington School District","=""1310011""",06,17,3.0
"Southington School District","=""1310011""",07,31,5.7
"Southington School District","=""1310011""",08,48,9.2
"Southington School District","=""1310011""",09,39,6.9
"Southington School District","=""1310011""",10,24,4.7
"Southington School District","=""1310011""",11,31,6.5
"Southington School District","=""1310011""",12,42,8.3
"Sprague School District","=""1330011""","K","*","*"
"Sprague School District","=""1330011""",01,"*","*"
"Sprague School District","=""1330011""",02,"N/A","N/A"
"Sprague School District","=""1330011""",03,"*","*"
"Sprague School District","=""1330011""",04,"N/A","N/A"
"Sprague School District","=""1330011""",05,"*","*"
"Sprague School District","=""1330011""",06,"*","*"
"Sprague School District","=""1330011""",07,8,21.6
"Sprague School District","=""1330011""",08,"*","*"
"Sprague School District","=""1330011""",11,"N/A","*"
"Sprague School District","=""1330011""",12,"N/A","*"
"Stafford School District","=""1340011""","K","N/A","N/A"
"Stafford School District","=""1340011""",01,"N/A","N/A"
"Stafford School District","=""1340011""",02,"*","*"
"Stafford School District","=""1340011""",03,"N/A","N/A"
"Stafford School District","=""1340011""",04,"*","*"
"Stafford School District","=""1340011""",05,"*","*"
"Stafford School District","=""1340011""",06,13,12.1
"Stafford School District","=""1340011""",07,21,13.2
"Stafford School District","=""1340011""",08,18,12.6
"Stafford School District","=""1340011""",09,30,25.0
"Stafford School District","=""1340011""",10,29,20.3
"Stafford School District","=""1340011""",11,16,13.7
"Stafford School District","=""1340011""",12,26,17.8
"Stamford Academy District","=""2820013""",09,"N/A","N/A"
"Stamford Academy District","=""2820013""",10,"N/A","N/A"
"Stamford Academy District","=""2820013""",11,"*","*"
"Stamford Academy District","=""2820013""",12,"*","*"
"Stamford School District","=""1350011""","K","*","*"
"Stamford School District","=""1350011""",01,"*","*"
"Stamford School District","=""1350011""",02,7,0.6
"Stamford School District","=""1350011""",03,9,0.8
"Stamford School District","=""1350011""",04,12,1.0
"Stamford School District","=""1350011""",05,26,2.2
"Stamford School District","=""1350011""",06,27,2.5
"Stamford School District","=""1350011""",07,45,4.1
"Stamford School District","=""1350011""",08,40,3.7
"Stamford School District","=""1350011""",09,134,10.1
"Stamford School District","=""1350011""",10,112,9.3
"Stamford School District","=""1350011""",11,98,8.3
"Stamford School District","=""1350011""",12,93,8.2
"Sterling School District","=""1360011""","K","*","*"
"Sterling School District","=""1360011""",01,"*","*"
"Sterling School District","=""1360011""",02,"*","*"
"Sterling School District","=""1360011""",03,"*","*"
"Sterling School District","=""1360011""",04,"*","*"
"Sterling School District","=""1360011""",05,"*","*"
"Sterling School District","=""1360011""",06,"*","*"
"Sterling School District","=""1360011""",07,10,18.9
"Sterling School District","=""1360011""",08,11,19.0
"Sterling School District","=""1360011""",10,"N/A","*"
"Sterling School District","=""1360011""",11,"N/A","*"
"Stonington School District","=""1370011""","K","*","*"
"Stonington School District","=""1370011""",01,"N/A","N/A"
"Stonington School District","=""1370011""",02,"N/A","N/A"
"Stonington School District","=""1370011""",03,"*","*"
"Stonington School District","=""1370011""",04,"*","*"
"Stonington School District","=""1370011""",05,12,6.8
"Stonington School District","=""1370011""",06,11,5.7
"Stonington School District","=""1370011""",07,18,9.5
"Stonington School District","=""1370011""",08,23,10.9
"Stonington School District","=""1370011""",09,18,8.4
"Stonington School District","=""1370011""",10,26,13.8
"Stonington School District","=""1370011""",11,28,14.2
"Stonington School District","=""1370011""",12,41,21.9
"Stratford School District","=""1380011""","K","*","*"
"Stratford School District","=""1380011""",01,"*","*"
"Stratford School District","=""1380011""",02,13,2.5
"Stratford School District","=""1380011""",03,19,3.4
"Stratford School District","=""1380011""",04,24,4.5
"Stratford School District","=""1380011""",05,33,6.3
"Stratford School District","=""1380011""",06,31,5.8
"Stratford School District","=""1380011""",07,51,9.2
"Stratford School District","=""1380011""",08,77,12.9
"Stratford School District","=""1380011""",09,72,12.5
"Stratford School District","=""1380011""",10,63,10.0
"Stratford School District","=""1380011""",11,52,9.6
"Stratford School District","=""1380011""",12,50,9.1
"Suffield School District","=""1390011""","K","N/A","N/A"
"Suffield School District","=""1390011""",01,"N/A","N/A"
"Suffield School District","=""1390011""",02,"N/A","N/A"
"Suffield School District","=""1390011""",03,"*","*"
"Suffield School District","=""1390011""",04,"N/A","N/A"
"Suffield School District","=""1390011""",05,"*","*"
"Suffield School District","=""1390011""",06,11,5.5
"Suffield School District","=""1390011""",07,16,8.6
"Suffield School District","=""1390011""",08,9,4.3
"Suffield School District","=""1390011""",09,20,9.0
"Suffield School District","=""1390011""",10,21,9.5
"Suffield School District","=""1390011""",11,29,13.0
"Suffield School District","=""1390011""",12,30,14.6
"The Bridge Academy District","=""2690013""",07,13,27.7
"The Bridge Academy District","=""2690013""",08,22,44.0
"The Bridge Academy District","=""2690013""",09,17,35.4
"The Bridge Academy District","=""2690013""",10,"*","*"
"The Bridge Academy District","=""2690013""",11,8,20.5
"The Bridge Academy District","=""2690013""",12,"*","*"
"The Gilbert School District","=""9020022""",07,20,19.2
"The Gilbert School District","=""9020022""",08,27,25.7
"The Gilbert School District","=""9020022""",09,14,17.9
"The Gilbert School District","=""9020022""",10,13,16.0
"The Gilbert School District","=""9020022""",11,22,26.8
"The Gilbert School District","=""9020022""",12,"*","*"
"The Gilbert School District","=""9020022""","Not Available","*","*"
"Thomaston School District","=""1400011""","K","N/A","N/A"
"Thomaston School District","=""1400011""",01,"N/A","N/A"
"Thomaston School District","=""1400011""",02,"N/A","N/A"
"Thomaston School District","=""1400011""",03,"N/A","N/A"
"Thomaston School District","=""1400011""",04,"N/A","N/A"
"Thomaston School District","=""1400011""",05,"*","*"
"Thomaston School District","=""1400011""",06,"*","*"
"Thomaston School District","=""1400011""",07,9,10.7
"Thomaston School District","=""1400011""",08,20,21.7
"Thomaston School District","=""1400011""",09,11,15.7
"Thomaston School District","=""1400011""",10,"*","*"
"Thomaston School District","=""1400011""",11,6,8.1
"Thomaston School District","=""1400011""",12,17,19.1
"Thompson School District","=""1410011""","K","*","*"
"Thompson School District","=""1410011""",01,"*","*"
"Thompson School District","=""1410011""",02,"*","*"
"Thompson School District","=""1410011""",03,"*","*"
"Thompson School District","=""1410011""",04,"*","*"
"Thompson School District","=""1410011""",05,"*","*"
"Thompson School District","=""1410011""",06,"*","*"
"Thompson School District","=""1410011""",07,25,21.4
"Thompson School District","=""1410011""",08,13,14.1
"Thompson School District","=""1410011""",09,16,19.3
"Thompson School District","=""1410011""",10,6,7.1
"Thompson School District","=""1410011""",11,11,12.2
"Thompson School District","=""1410011""",12,7,7.8
"Tolland School District","=""1420011""","K","N/A","N/A"
"Tolland School District","=""1420011""",01,"N/A","N/A"
"Tolland School District","=""1420011""",02,"N/A","N/A"
"Tolland School District","=""1420011""",03,"N/A","N/A"
"Tolland School District","=""1420011""",04,"N/A","N/A"
"Tolland School District","=""1420011""",05,"N/A","N/A"
"Tolland School District","=""1420011""",06,11,4.5
"Tolland School District","=""1420011""",07,12,4.9
"Tolland School District","=""1420011""",08,12,4.8
"Tolland School District","=""1420011""",09,17,7.8
"Tolland School District","=""1420011""",10,20,8.9
"Tolland School District","=""1420011""",11,15,6.1
"Tolland School District","=""1420011""",12,12,5.1
"Torrington School District","=""1430011""","K","*","*"
"Torrington School District","=""1430011""",01,"*","*"
"Torrington School District","=""1430011""",02,"*","*"
"Torrington School District","=""1430011""",03,10,2.9
"Torrington School District","=""1430011""",04,22,6.3
"Torrington School District","=""1430011""",05,12,3.4
"Torrington School District","=""1430011""",06,40,10.6
"Torrington School District","=""1430011""",07,37,10.3
"Torrington School District","=""1430011""",08,84,21.4
"Torrington School District","=""1430011""",09,97,29.7
"Torrington School District","=""1430011""",10,65,24.1
"Torrington School District","=""1430011""",11,51,18.8
"Torrington School District","=""1430011""",12,61,22.0
"Trailblazers Academy District","=""2780013""",06,"*","*"
"Trailblazers Academy District","=""2780013""",07,"*","*"
"Trailblazers Academy District","=""2780013""",08,"*","*"
"Trumbull School District","=""1440011""","K","N/A","N/A"
"Trumbull School District","=""1440011""",01,"*","*"
"Trumbull School District","=""1440011""",02,"*","*"
"Trumbull School District","=""1440011""",03,"*","*"
"Trumbull School District","=""1440011""",04,"*","*"
"Trumbull School District","=""1440011""",05,7,1.3
"Trumbull School District","=""1440011""",06,"*","*"
"Trumbull School District","=""1440011""",07,17,3.2
"Trumbull School District","=""1440011""",08,15,2.7
"Trumbull School District","=""1440011""",09,17,3.1
"Trumbull School District","=""1440011""",10,13,2.4
"Trumbull School District","=""1440011""",11,15,2.8
"Trumbull School District","=""1440011""",12,26,4.8
"Unified School District #1","=""3360015""",08,"N/A","N/A"
"Unified School District #1","=""3360015""",09,"N/A","N/A"
"Unified School District #1","=""3360015""",10,"N/A","N/A"
"Unified School District #1","=""3360015""",11,"N/A","N/A"
"Unified School District #1","=""3360015""",12,"N/A","N/A"
"Unified School District #2","=""3470015""",03,"N/A","*"
"Unified School District #2","=""3470015""",04,"N/A","*"
"Unified School District #2","=""3470015""",05,"*","*"
"Unified School District #2","=""3470015""",06,"*","*"
"Unified School District #2","=""3470015""",07,6,"*"
"Unified School District #2","=""3470015""",08,"*","*"
"Unified School District #2","=""3470015""",09,29,35.8
"Unified School District #2","=""3470015""",10,17,22.4
"Unified School District #2","=""3470015""",11,9,19.1
"Unified School District #2","=""3470015""",12,"*","*"
"Union School District","=""1450011""",01,"N/A","*"
"Union School District","=""1450011""",02,"N/A","*"
"Union School District","=""1450011""",03,"N/A","*"
"Union School District","=""1450011""",04,"N/A","*"
"Union School District","=""1450011""",05,"N/A","*"
"Union School District","=""1450011""",06,"N/A","*"
"Union School District","=""1450011""",07,"N/A","*"
"Union School District","=""1450011""",08,"N/A","*"
"Vernon School District","=""1460011""","K","*","*"
"Vernon School District","=""1460011""",01,7,2.6
"Vernon School District","=""1460011""",02,"*","*"
"Vernon School District","=""1460011""",03,"*","*"
"Vernon School District","=""1460011""",04,8,3.1
"Vernon School District","=""1460011""",05,8,3.0
"Vernon School District","=""1460011""",06,27,10.9
"Vernon School District","=""1460011""",07,35,13.6
"Vernon School District","=""1460011""",08,46,19.0
"Vernon School District","=""1460011""",09,81,28.8
"Vernon School District","=""1460011""",10,40,14.1
"Vernon School District","=""1460011""",11,41,18.2
"Vernon School District","=""1460011""",12,23,8.9
"Voluntown School District","=""1470011""","K","N/A","N/A"
"Voluntown School District","=""1470011""",01,"N/A","N/A"
"Voluntown School District","=""1470011""",02,"N/A","N/A"
"Voluntown School District","=""1470011""",03,"N/A","N/A"
"Voluntown School District","=""1470011""",04,"N/A","N/A"
"Voluntown School District","=""1470011""",05,"N/A","N/A"
"Voluntown School District","=""1470011""",06,"*","*"
"Voluntown School District","=""1470011""",07,"*","*"
"Voluntown School District","=""1470011""",08,6,24.0
"Voluntown School District","=""1470011""",09,"N/A","*"
"Voluntown School District","=""1470011""",10,"N/A","*"
"Voluntown School District","=""1470011""",12,"N/A","*"
"Wallingford School District","=""1480011""","K","N/A","N/A"
"Wallingford School District","=""1480011""",01,"*","*"
"Wallingford School District","=""1480011""",02,"*","*"
"Wallingford School District","=""1480011""",03,"*","*"
"Wallingford School District","=""1480011""",04,8,1.6
"Wallingford School District","=""1480011""",05,10,2.1
"Wallingford School District","=""1480011""",06,26,5.7
"Wallingford School District","=""1480011""",07,32,6.7
"Wallingford School District","=""1480011""",08,33,6.1
"Wallingford School District","=""1480011""",09,66,12.7
"Wallingford School District","=""1480011""",10,68,13.5
"Wallingford School District","=""1480011""",11,68,13.2
"Wallingford School District","=""1480011""",12,89,16.3
"Waterbury School District","=""1510011""","K",40,2.5
"Waterbury School District","=""1510011""",01,72,4.6
"Waterbury School District","=""1510011""",02,94,6.6
"Waterbury School District","=""1510011""",03,152,10.6
"Waterbury School District","=""1510011""",04,175,12.9
"Waterbury School District","=""1510011""",05,216,15.8
"Waterbury School District","=""1510011""",06,350,26.2
"Waterbury School District","=""1510011""",07,457,32.6
"Waterbury School District","=""1510011""",08,457,33.5
"Waterbury School District","=""1510011""",09,602,45.1
"Waterbury School District","=""1510011""",10,552,42.9
"Waterbury School District","=""1510011""",11,392,34.6
"Waterbury School District","=""1510011""",12,347,33.5
"Waterford School District","=""1520011""","K","*","*"
"Waterford School District","=""1520011""",01,"N/A","N/A"
"Waterford School District","=""1520011""",02,"*","*"
"Waterford School District","=""1520011""",03,"*","*"
"Waterford School District","=""1520011""",04,"*","*"
"Waterford School District","=""1520011""",05,"*","*"
"Waterford School District","=""1520011""",06,15,6.7
"Waterford School District","=""1520011""",07,30,12.2
"Waterford School District","=""1520011""",08,24,10.9
"Waterford School District","=""1520011""",09,14,6.6
"Waterford School District","=""1520011""",10,17,8.1
"Waterford School District","=""1520011""",11,24,9.8
"Waterford School District","=""1520011""",12,32,13.1
"Watertown School District","=""1530011""","K","N/A","N/A"
"Watertown School District","=""1530011""",01,"*","*"
"Watertown School District","=""1530011""",02,"N/A","N/A"
"Watertown School District","=""1530011""",03,"*","*"
"Watertown School District","=""1530011""",04,"*","*"
"Watertown School District","=""1530011""",05,19,7.9
"Watertown School District","=""1530011""",06,23,8.6
"Watertown School District","=""1530011""",07,27,10.5
"Watertown School District","=""1530011""",08,29,11.3
"Watertown School District","=""1530011""",09,34,15.7
"Watertown School District","=""1530011""",10,41,17.3
"Watertown School District","=""1530011""",11,35,13.3
"Watertown School District","=""1530011""",12,42,17.8
"West Hartford School District","=""1550011""","K","*","*"
"West Hartford School District","=""1550011""",01,"*","*"
"West Hartford School District","=""1550011""",02,"*","*"
"West Hartford School District","=""1550011""",03,"*","*"
"West Hartford School District","=""1550011""",04,12,1.6
"West Hartford School District","=""1550011""",05,26,3.1
"West Hartford School District","=""1550011""",06,34,4.6
"West Hartford School District","=""1550011""",07,36,4.8
"West Hartford School District","=""1550011""",08,83,10.4
"West Hartford School District","=""1550011""",09,44,6.0
"West Hartford School District","=""1550011""",10,52,7.0
"West Hartford School District","=""1550011""",11,68,8.3
"West Hartford School District","=""1550011""",12,79,10.4
"West Haven School District","=""1560011""","K","*","*"
"West Haven School District","=""1560011""",01,7,1.2
"West Haven School District","=""1560011""",02,"*","*"
"West Haven School District","=""1560011""",03,19,4.0
"West Haven School District","=""1560011""",04,18,3.7
"West Haven School District","=""1560011""",05,15,3.3
"West Haven School District","=""1560011""",06,43,9.1
"West Haven School District","=""1560011""",07,97,20.8
"West Haven School District","=""1560011""",08,87,16.7
"West Haven School District","=""1560011""",09,170,32.8
"West Haven School District","=""1560011""",10,101,26.1
"West Haven School District","=""1560011""",11,91,26.1
"West Haven School District","=""1560011""",12,79,24.2
"West Haven School District","=""1560011""","Not Available","*","*"
"Westbrook School District","=""1540011""","K","N/A","N/A"
"Westbrook School District","=""1540011""",01,"N/A","N/A"
"Westbrook School District","=""1540011""",02,"N/A","N/A"
"Westbrook School District","=""1540011""",03,"N/A","N/A"
"Westbrook School District","=""1540011""",04,"N/A","N/A"
"Westbrook School District","=""1540011""",05,"*","*"
"Westbrook School District","=""1540011""",06,"*","*"
"Westbrook School District","=""1540011""",07,7,9.5
"Westbrook School District","=""1540011""",08,6,9.1
"Westbrook School District","=""1540011""",09,"*","*"
"Westbrook School District","=""1540011""",10,10,14.1
"Westbrook School District","=""1540011""",11,23,29.5
"Westbrook School District","=""1540011""",12,22,27.8
"Weston School District","=""1570011""","K","N/A","N/A"
"Weston School District","=""1570011""",01,"N/A","N/A"
"Weston School District","=""1570011""",02,"N/A","N/A"
"Weston School District","=""1570011""",03,"N/A","N/A"
"Weston School District","=""1570011""",04,"N/A","N/A"
"Weston School District","=""1570011""",05,"N/A","N/A"
"Weston School District","=""1570011""",06,"*","*"
"Weston School District","=""1570011""",07,7,3.4
"Weston School District","=""1570011""",08,10,4.7
"Weston School District","=""1570011""",09,"N/A","N/A"
"Weston School District","=""1570011""",10,"*","*"
"Weston School District","=""1570011""",11,"*","*"
"Weston School District","=""1570011""",12,6,3.1
"Westport School District","=""1580011""","K","N/A","N/A"
"Westport School District","=""1580011""",01,"*","*"
"Westport School District","=""1580011""",02,8,1.9
"Westport School District","=""1580011""",03,"*","*"
"Westport School District","=""1580011""",04,"*","*"
"Westport School District","=""1580011""",05,"*","*"
"Westport School District","=""1580011""",06,7,1.5
"Westport School District","=""1580011""",07,8,1.8
"Westport School District","=""1580011""",08,11,2.4
"Westport School District","=""1580011""",09,"*","*"
"Westport School District","=""1580011""",10,11,2.4
"Westport School District","=""1580011""",11,16,3.4
"Westport School District","=""1580011""",12,12,2.8
"Wethersfield School District","=""1590011""","K","*","*"
"Wethersfield School District","=""1590011""",01,"N/A","N/A"
"Wethersfield School District","=""1590011""",02,6,2.1
"Wethersfield School District","=""1590011""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""",04,"*","*"
"Wethersfield School District","=""1590011""",05,"*","*"
"Wethersfield School District","=""1590011""",06,7,2.3
"Wethersfield School District","=""1590011""",07,12,4.2
"Wethersfield School District","=""1590011""",08,31,9.1
"Wethersfield School District","=""1590011""",09,22,7.7
"Wethersfield School District","=""1590011""",10,17,5.5
"Wethersfield School District","=""1590011""",11,25,9.4
"Wethersfield School District","=""1590011""",12,10,3.6
"Willington School District","=""1600011""","K","N/A","N/A"
"Willington School District","=""1600011""",01,"*","*"
"Willington School District","=""1600011""",02,"N/A","N/A"
"Willington School District","=""1600011""",03,"*","*"
"Willington School District","=""1600011""",04,"N/A","N/A"
"Willington School District","=""1600011""",05,"*","*"
"Willington School District","=""1600011""",06,"*","*"
"Willington School District","=""1600011""",07,"*","*"
"Willington School District","=""1600011""",08,"*","*"
"Wilton School District","=""1610011""","K","N/A","N/A"
"Wilton School District","=""1610011""",01,"N/A","N/A"
"Wilton School District","=""1610011""",02,"N/A","N/A"
"Wilton School District","=""1610011""",03,"N/A","N/A"
"Wilton School District","=""1610011""",04,"*","*"
"Wilton School District","=""1610011""",05,"*","*"
"Wilton School District","=""1610011""",06,10,2.7
"Wilton School District","=""1610011""",07,6,1.7
"Wilton School District","=""1610011""",08,12,3.4
"Wilton School District","=""1610011""",09,8,2.3
"Wilton School District","=""1610011""",10,"*","*"
"Wilton School District","=""1610011""",11,"*","*"
"Wilton School District","=""1610011""",12,"*","*"
"Winchester School District","=""1620011""","K","N/A","N/A"
"Winchester School District","=""1620011""",01,"N/A","N/A"
"Winchester School District","=""1620011""",02,"N/A","N/A"
"Winchester School District","=""1620011""",03,"N/A","N/A"
"Winchester School District","=""1620011""",04,"N/A","N/A"
"Winchester School District","=""1620011""",05,11,9.7
"Winchester School District","=""1620011""",06,15,15.5
"Winchester School District","=""1620011""",07,"N/A","*"
"Winchester School District","=""1620011""",09,"N/A","*"
"Winchester School District","=""1620011""",10,"N/A","*"
"Winchester School District","=""1620011""",11,"N/A","*"
"Winchester School District","=""1620011""",12,"N/A","*"
"Windham School District","=""1630011""","K","*","*"
"Windham School District","=""1630011""",01,"*","*"
"Windham School District","=""1630011""",02,10,3.8
"Windham School District","=""1630011""",03,11,4.5
"Windham School District","=""1630011""",04,17,6.5
"Windham School District","=""1630011""",05,66,26.0
"Windham School District","=""1630011""",06,71,28.1
"Windham School District","=""1630011""",07,70,29.4
"Windham School District","=""1630011""",08,68,27.4
"Windham School District","=""1630011""",09,104,48.1
"Windham School District","=""1630011""",10,78,40.8
"Windham School District","=""1630011""",11,43,25.0
"Windham School District","=""1630011""",12,52,32.1
"Windsor Locks School District","=""1650011""","K","N/A","N/A"
"Windsor Locks School District","=""1650011""",01,"*","*"
"Windsor Locks School District","=""1650011""",02,"*","*"
"Windsor Locks School District","=""1650011""",03,"*","*"
"Windsor Locks School District","=""1650011""",04,"*","*"
"Windsor Locks School District","=""1650011""",05,"*","*"
"Windsor Locks School District","=""1650011""",06,7,5.6
"Windsor Locks School District","=""1650011""",07,12,9.4
"Windsor Locks School District","=""1650011""",08,25,17.2
"Windsor Locks School District","=""1650011""",09,31,23.1
"Windsor Locks School District","=""1650011""",10,19,13.2
"Windsor Locks School District","=""1650011""",11,19,13.7
"Windsor Locks School District","=""1650011""",12,23,15.5
"Windsor School District","=""1640011""","K","*","*"
"Windsor School District","=""1640011""",01,14,6.1
"Windsor School District","=""1640011""",02,13,5.8
"Windsor School District","=""1640011""",03,"*","*"
"Windsor School District","=""1640011""",04,24,8.8
"Windsor School District","=""1640011""",05,23,8.3
"Windsor School District","=""1640011""",06,11,4.6
"Windsor School District","=""1640011""",07,53,19.6
"Windsor School District","=""1640011""",08,45,15.7
"Windsor School District","=""1640011""",09,88,26.3
"Windsor School District","=""1640011""",10,60,19.2
"Windsor School District","=""1640011""",11,68,21.6
"Windsor School District","=""1640011""",12,77,24.9
"Wolcott School District","=""1660011""","K","N/A","N/A"
"Wolcott School District","=""1660011""",01,"*","*"
"Wolcott School District","=""1660011""",02,"*","*"
"Wolcott School District","=""1660011""",03,"*","*"
"Wolcott School District","=""1660011""",04,"*","*"
"Wolcott School District","=""1660011""",05,8,4.0
"Wolcott School District","=""1660011""",06,12,6.0
"Wolcott School District","=""1660011""",07,21,9.5
"Wolcott School District","=""1660011""",08,23,9.2
"Wolcott School District","=""1660011""",09,15,8.3
"Wolcott School District","=""1660011""",10,16,6.4
"Wolcott School District","=""1660011""",11,14,6.5
"Wolcott School District","=""1660011""",12,35,15.4
"Woodbridge School District","=""1670011""","K","N/A","N/A"
"Woodbridge School District","=""1670011""",01,"N/A","N/A"
"Woodbridge School District","=""1670011""",02,"N/A","N/A"
"Woodbridge School District","=""1670011""",03,"N/A","N/A"
"Woodbridge School District","=""1670011""",04,"N/A","N/A"
"Woodbridge School District","=""1670011""",05,"N/A","N/A"
"Woodbridge School District","=""1670011""",06,"*","*"
"Woodstock Academy District","=""9030022""",09,17,6.3
"Woodstock Academy District","=""9030022""",10,18,6.7
"Woodstock Academy District","=""9030022""",11,23,8.0
"Woodstock Academy District","=""9030022""",12,37,13.3
"Woodstock School District","=""1690011""","K","N/A","N/A"
"Woodstock School District","=""1690011""",01,"N/A","N/A"
"Woodstock School District","=""1690011""",02,"*","*"
"Woodstock School District","=""1690011""",03,"N/A","N/A"
"Woodstock School District","=""1690011""",04,"*","*"
"Woodstock School District","=""1690011""",05,"*","*"
"Woodstock School District","=""1690011""",06,"*","*"
"Woodstock School District","=""1690011""",07,"*","*"
"Woodstock School District","=""1690011""",08,"*","*"
"Woodstock School District","=""1690011""",10,"N/A","*"
"Woodstock School District","=""1690011""",11,"N/A","*"

