District,District Code,Grade,Count,%
Windsor Locks School District,1650011,3,N/A,N/A
Windsor Locks School District,1650011,4,*,*
Windsor Locks School District,1650011,5,*,*
Windsor Locks School District,1650011,6,11,10.2
Windsor Locks School District,1650011,7,16,12.6
Windsor Locks School District,1650011,8,15,13.2
Windsor Locks School District,1650011,9,28,22.8
Windsor Locks School District,1650011,10,23,21.1
Windsor Locks School District,1650011,11,13,13.7
Windsor Locks School District,1650011,12,33,22.1
Windsor School District,1640011,K,*,*
Windsor School District,1640011,1,*,*
Windsor School District,1640011,2,20,9.8
Windsor School District,1640011,3,13,5.2
Windsor School District,1640011,4,12,5.6
Windsor School District,1640011,5,20,8.4
Windsor School District,1640011,6,36,16.6
Windsor School District,1640011,7,34,15.5
Windsor School District,1640011,8,53,20.9
Windsor School District,1640011,9,72,24.7
Windsor School District,1640011,10,40,13.8
Windsor School District,1640011,11,57,19.5
Windsor School District,1640011,12,44,15.9
Wolcott School District,1660011,K,N/A,N/A
Wolcott School District,1660011,1,*,*
Wolcott School District,1660011,2,*,*
Wolcott School District,1660011,3,*,*
Wolcott School District,1660011,4,*,*
Wolcott School District,1660011,5,6,3.3
Wolcott School District,1660011,6,*,*
Wolcott School District,1660011,7,10,5.2
Wolcott School District,1660011,8,11,4.7
Wolcott School District,1660011,9,14,7
Wolcott School District,1660011,10,13,7
Wolcott School District,1660011,11,25,12.8
Wolcott School District,1660011,12,17,7.7
Woodbridge School District,1670011,K,N/A,N/A
Woodbridge School District,1670011,1,N/A,N/A
Woodbridge School District,1670011,2,N/A,N/A
Woodbridge School District,1670011,3,N/A,N/A
Woodbridge School District,1670011,4,N/A,N/A
Woodbridge School District,1670011,5,*,*
Woodbridge School District,1670011,6,*,*
Woodstock Academy District,9030022,9,15,5.3
Woodstock Academy District,9030022,10,11,4.5
Woodstock Academy District,9030022,11,17,6.5
Woodstock Academy District,9030022,12,15,6.2
Woodstock School District,1690011,K,N/A,N/A
Woodstock School District,1690011,1,N/A,N/A
Woodstock School District,1690011,2,N/A,N/A
Woodstock School District,1690011,3,N/A,N/A
Woodstock School District,1690011,4,N/A,N/A
Woodstock School District,1690011,5,*,*
Woodstock School District,1690011,6,*,*
Woodstock School District,1690011,7,*,*
Woodstock School District,1690011,8,*,*
Woodstock School District,1690011,9,N/A,*
Woodstock School District,1690011,11,N/A,*
